MedInc,HouseAge,AveRooms,AveBedrms,Population,AveOccup,Latitude,Longitude,MedHouseVal,Rooms_Per_Occupant,Bedrooms_Per_Room,Distance_to_LA,Distance_to_SF,Closest_City_Distance
5.6445,10.0,6.545866364665912,1.044167610419026,2712.0,3.071347678369196,36.83,-119.81,1.355,2.131268436578171,0.15951557093425606,3.192694786540052,2.7741124706831926,2.7741124706831926
2.3667,11.0,4.559602649006623,1.097682119205298,1328.0,2.198675496688742,36.83,-119.78,0.693,2.0737951807228914,0.2407407407407407,3.178049716414145,2.802356151526785,2.802356151526785
3.2143,25.0,4.989293361884369,0.9892933618843684,1215.0,2.601713062098501,36.82,-119.79,0.93,1.917695473251029,0.19828326180257513,3.1741770587035707,2.796319008983056,2.796319008983056
4.3315,17.0,6.046511627906977,1.0116279069767442,709.0,2.748062015503876,36.83,-119.8,0.958,2.2002820874471087,0.1673076923076923,3.1877892025665706,2.7835229476330947,2.7835229476330947
2.2215,15.0,5.352472089314195,1.1068580542264752,1232.0,1.9649122807017545,36.83,-119.79,0.722,2.724025974025974,0.20679380214541118,3.1829074758779967,2.7929375216785615,2.7929375216785615
3.4167,23.0,5.433915211970075,1.0211970074812968,1852.0,2.309226932668329,36.82,-119.79,1.052,2.3531317494600437,0.18793024323083984,3.1741770587035707,2.796319008983056,2.796319008983056
1.7708,22.0,4.367662203913492,1.181256436663234,1929.0,1.9866117404737385,36.82,-119.78,0.535,2.1985484707102128,0.2704550813487386,3.1693059177050165,2.8057262874343265,2.8057262874343265
3.4542,24.0,5.475560081466395,1.023421588594705,2010.0,2.0468431771894093,36.82,-119.8,1.212,2.675124378109453,0.18690719732192676,3.179072191693675,2.786915858076815,2.786915858076815
5.4513,33.0,7.080213903743315,1.0588235294117647,1324.0,2.3600713012477716,36.81,-119.81,1.433,3.0,0.14954682779456194,3.1752952618614936,2.7809530740377477,2.7809530740377477
6.3359,43.0,6.334415584415584,0.935064935064935,725.0,2.353896103896104,36.8,-119.8,1.693,2.691034482758621,0.1476166068682727,3.1616609558901168,2.7937966998334067,2.7937966998334067
6.1575,38.0,7.171974522292993,1.035031847133758,777.0,2.4745222929936306,36.8,-119.81,1.601,2.898326898326898,0.14431616341030198,3.1666070169820606,2.784420945187708,2.784420945187708
3.8571,24.0,5.08254397834912,0.9215155615696888,1586.0,2.1461434370771313,36.8,-119.83,0.901,2.3682219419924335,0.18130990415335466,3.1765704777322368,2.7656825558982776,2.7656825558982776
2.9471,33.0,6.68,1.024,528.0,2.112,36.8,-119.82,0.995,3.1628787878787876,0.1532934131736527,3.1715768948584544,2.7750495491071967,2.7750495491071967
3.5958,29.0,5.196296296296296,1.022222222222222,1242.0,2.3,36.8,-119.81,0.888,2.2592592592592595,0.19672131147540978,3.1666070169820606,2.784420945187708,2.784420945187708
3.125,16.0,5.380070546737214,1.058201058201058,3407.0,3.004409171075838,36.8,-119.83,0.808,1.7907249779864984,0.1966890673660055,3.1765704777322368,2.7656825558982776,2.7656825558982776
3.4074,16.0,5.960251046025105,1.0585774058577406,1508.0,3.1548117154811717,36.8,-119.84,0.727,1.8892572944297084,0.1776061776061776,3.181587653986611,2.7563200104487144,2.7563200104487144
2.0469,19.0,4.569014084507042,1.0929577464788731,1463.0,2.0605633802816903,36.8,-119.84,0.669,2.2173615857826383,0.2392108508014796,3.181587653986611,2.7563200104487144,2.7563200104487144
3.3272,35.0,5.073170731707317,0.983739837398374,1054.0,2.856368563685637,36.79,-119.83,0.656,1.7760910815939277,0.19391025641025642,3.167917296900287,2.769205662279352,2.769205662279352
2.5223,35.0,5.011204481792717,1.0,933.0,2.6134453781512605,36.78,-119.83,0.662,1.917470525187567,0.1995528228060369,3.1592720680561897,2.7727603574777286,2.7727603574777286
1.3385,24.0,4.19404915912031,1.0284605433376457,2764.0,3.575679172056921,36.78,-119.84,0.588,1.1729377713458755,0.2452190006169032,3.1643166718898486,2.7634217919094426,2.7634217919094426
3.3447,21.0,5.268729641693811,1.0553745928338762,1820.0,2.964169381107492,36.79,-119.84,0.714,1.7774725274725276,0.20030911901081916,3.1729481558954027,2.759855068658497,2.759855068658497
1.9575,24.0,4.528423772609819,1.058139534883721,2098.0,2.710594315245478,36.79,-119.83,0.67,1.6706387035271686,0.2336661911554922,3.167917296900287,2.769205662279352,2.769205662279352
2.0324,35.0,4.216666666666667,1.0208333333333333,633.0,2.6375,36.78,-119.81,0.555,1.598736176935229,0.242094861660079,3.149253879889655,2.7914512354687484,2.7914512354687484
3.0,36.0,5.5369127516778525,1.0503355704697988,660.0,2.214765100671141,36.78,-119.81,0.797,2.5,0.1896969696969697,3.149253879889655,2.7914512354687484,2.7914512354687484
2.6055,36.0,4.9748427672955975,0.9842767295597484,761.0,2.393081761006289,36.78,-119.82,0.692,2.078843626806833,0.19785082174462706,3.154251099706556,2.782103520719538,2.782103520719538
2.6522,35.0,5.01360544217687,0.9897959183673468,709.0,2.4115646258503403,36.79,-119.82,0.659,2.078984485190409,0.19742198100407055,3.1629100524675064,2.7785607785326656,2.7785607785326656
1.6854,18.0,4.756535947712418,1.175653594771242,3415.0,2.790032679738562,36.79,-119.82,0.647,1.7048316251830162,0.24716592236344903,3.1629100524675064,2.7785607785326656,2.7785607785326656
2.9506,35.0,5.063457330415755,0.9693654266958424,954.0,2.087527352297593,36.79,-119.81,0.738,2.4255765199161425,0.19144338807260153,3.157926534927631,2.787920371890131,2.787920371890131
1.9386,33.0,4.384418901660281,1.0025542784163477,1806.0,2.3065134099616857,36.79,-119.79,0.675,1.9008859357696566,0.22866297698805718,3.1480311307228277,2.806652810733808,2.806652810733808
2.03,38.0,4.686274509803922,1.1176470588235294,1131.0,2.7720588235294117,36.78,-119.79,0.588,1.6905393457117597,0.23849372384937237,3.1393311389530183,2.8101601377857417,2.8101601377857417
3.5542,43.0,6.268421052631579,1.1342105263157896,874.0,2.3,36.78,-119.8,0.965,2.7254004576659043,0.1809403862300588,3.144280521836439,2.8008034561532567,2.8008034561532567
2.4167,39.0,5.7331786542923435,1.0672853828306264,1118.0,2.593967517401392,36.79,-119.81,0.719,2.210196779964222,0.18615944961554023,3.157926534927631,2.787920371890131,2.787920371890131
5.187,45.0,7.149732620320855,1.0,471.0,2.518716577540107,36.79,-119.8,1.538,2.8386411889596603,0.13986537023186238,3.152966856787432,2.7972843974111807,2.7972843974111807
3.069,35.0,5.317280453257791,0.9291784702549576,1155.0,3.271954674220963,36.81,-119.79,0.696,1.6251082251082252,0.174746936600959,3.165454153830073,2.7997321300438687,2.7997321300438687
1.8514,34.0,5.104408352668213,1.1438515081206495,1243.0,2.8839907192575405,36.8,-119.78,0.665,1.7699115044247786,0.2240909090909091,3.1518407320167716,2.812561110447205,2.812561110447205
3.32,27.0,5.4832962138084635,1.0779510022271714,852.0,1.8975501113585749,36.8,-119.79,1.247,2.889671361502347,0.19658813972380176,3.156738823532925,2.8031767693101317,2.8031767693101317
4.25,33.0,5.751968503937008,1.0275590551181102,494.0,1.9448818897637796,36.81,-119.79,1.322,2.95748987854251,0.1786447638603696,3.165454153830073,2.7997321300438687,2.7997321300438687
3.2642,34.0,5.7,0.9787234042553192,1141.0,2.427659574468085,36.79,-119.77,0.896,2.3479404031551274,0.17170586039567004,3.138231986326061,2.825402626175611,2.825402626175611
2.3293,31.0,4.673866090712743,0.9848812095032398,959.0,2.0712742980561556,36.78,-119.78,0.734,2.256517205422315,0.210720887245841,3.134405844813342,2.8195212359547868,2.8195212359547868
2.256,26.0,4.404145077720207,1.0958549222797926,909.0,2.354922279792746,36.79,-119.79,0.645,1.87018701870187,0.2488235294117647,3.1480311307228277,2.806652810733808,2.806652810733808
1.5122,19.0,3.948186528497409,1.160621761658031,960.0,2.4870466321243523,36.79,-119.79,0.475,1.5875,0.29396325459317585,3.1480311307228277,2.806652810733808,2.806652810733808
2.9301,33.0,5.472154963680388,1.0653753026634385,966.0,2.3389830508474576,36.79,-119.78,0.683,2.339544513457557,0.1946902654867257,3.143119469571596,2.8160255680657467,2.8160255680657467
2.1544,26.0,4.402409638554217,1.008433734939759,1976.0,2.3807228915662653,36.79,-119.76,0.728,1.8491902834008096,0.22906403940886697,3.1333687941255883,2.83478394238432,2.83478394238432
2.1383,30.0,4.997549019607843,1.0866013071895424,2768.0,2.261437908496732,36.78,-119.76,0.788,2.2098988439306355,0.2174268432238025,3.1246279778559325,2.838256507083175,2.838256507083175
2.9937,27.0,5.33806146572104,1.0094562647754135,1076.0,2.5437352245862885,36.79,-119.77,0.811,2.0985130111524164,0.18910540301151457,3.138231986326061,2.825402626175611,2.825402626175611
3.3281,32.0,5.067901234567901,0.9629629629629628,1261.0,2.594650205761317,36.79,-119.76,0.751,1.9532117367168913,0.19001218026796587,3.1333687941255883,2.83478394238432,2.83478394238432
2.1573,28.0,4.826013513513513,1.045608108108108,1614.0,2.7263513513513513,36.79,-119.74,0.714,1.7701363073110283,0.21666083304165207,3.123715736106602,2.853559181092981,2.853559181092981
2.293,28.0,4.574438202247191,1.0561797752808988,1981.0,2.782303370786517,36.78,-119.75,0.717,1.6441191317516406,0.23088731961928152,3.1197756329582482,2.847630594020231,2.847630594020231
2.5893,29.0,5.672077922077922,1.074675324675325,1781.0,2.8912337662337664,36.8,-119.76,0.709,1.9618192026951151,0.18946765884373215,3.1421171206688068,2.8313424377845915,2.8313424377845915
2.9244,32.0,5.332819722650231,1.024653312788906,1507.0,2.3220338983050848,36.8,-119.77,0.846,2.2966157929661577,0.19214099971106616,3.1469667935966537,2.8219496806286326,2.8219496806286326
2.8994,34.0,5.295208655332303,0.9629057187017002,1938.0,2.9953632148377127,36.8,-119.78,0.66,1.767801857585139,0.18184471687098658,3.1518407320167716,2.812561110447205,2.812561110447205
2.2094,20.0,4.9384372533543806,1.0623520126282555,2795.0,2.205998421468035,36.8,-119.76,0.837,2.238640429338104,0.21511906664535715,3.1421171206688068,2.8313424377845915,2.8313424377845915
2.7222,24.0,5.212795549374131,1.070931849791377,1827.0,2.541029207232267,36.8,-119.77,0.831,2.051450465243569,0.2054429028815368,3.1469667935966537,2.8219496806286326,2.8219496806286326
2.4678,18.0,4.91715708465369,1.0869171570846536,5466.0,2.474422815753735,36.8,-119.74,0.743,1.987193560190267,0.22104584791014542,3.132491021535417,2.8501403474215175,2.8501403474215175
2.3333,25.0,5.84516129032258,1.0838709677419356,1257.0,2.703225806451613,36.8,-119.75,0.906,2.162291169451074,0.18543046357615897,3.137291825763108,2.8407393403830667,2.8407393403830667
2.197,30.0,5.104938271604938,1.021604938271605,1894.0,2.9228395061728394,36.8,-119.75,0.745,1.7465681098204857,0.20012091898428055,3.137291825763108,2.8407393403830667,2.8407393403830667
1.2716,19.0,3.4779026217228464,1.0704119850187266,4638.0,3.4741573033707867,36.81,-119.76,0.694,1.0010780508840016,0.30777514538014217,3.150872894929286,2.827932106681485,2.827932106681485
3.4279,25.0,5.6909090909090905,0.9854545454545456,661.0,2.403636363636364,36.81,-119.77,0.847,2.3676248108925866,0.17316293929712465,3.155709112069747,2.8185279846047355,2.8185279846047355
2.3375,17.0,4.770818995182381,1.0227116311080524,3056.0,2.1032346868547833,36.82,-119.76,0.993,2.2683246073298426,0.21436814772071555,3.1596360549911515,2.824553061990514,2.824553061990514
3.567,28.0,6.074468085106383,1.070921985815603,663.0,2.351063829787234,36.81,-119.77,0.855,2.583710407239819,0.17629889083479278,3.155709112069747,2.8185279846047355,2.8185279846047355
3.625,25.0,5.405172413793103,1.0377155172413792,2133.0,2.2984913793103448,36.82,-119.78,0.895,2.351617440225035,0.19198564593301434,3.1693059177050165,2.8057262874343265,2.8057262874343265
4.2153,18.0,6.11453744493392,1.0881057268722467,1817.0,2.668135095447871,36.83,-119.78,0.952,2.291689598238855,0.17795389048991356,3.178049716414145,2.802356151526785,2.802356151526785
4.5179,22.0,6.133479212253829,0.9584245076586432,1234.0,2.700218818380744,36.83,-119.76,0.996,2.271474878444084,0.15626114876917588,3.1684065395715932,2.8212054161297777,2.8212054161297777
5.2595,20.0,6.941684665226782,0.9632829373650108,1360.0,2.937365010799136,36.83,-119.76,1.109,2.363235294117647,0.13876789047915372,3.1684065395715932,2.8212054161297777,2.8212054161297777
4.7804,19.0,6.347058823529411,0.9941176470588236,1378.0,2.7019607843137257,36.83,-119.77,1.011,2.3490566037735845,0.1566265060240964,3.1732160342466456,2.811778796420522,2.811778796420522
5.0635,16.0,6.573816155988858,0.9888579387186628,1034.0,2.8802228412256268,36.83,-119.77,1.085,2.2823984526112184,0.15042372881355928,3.1732160342466456,2.811778796420522,2.811778796420522
4.0196,17.0,6.139767054908486,1.0449251247920133,1888.0,3.141430948419301,36.83,-119.76,0.842,1.9544491525423728,0.17018970189701896,3.1684065395715932,2.8212054161297777,2.8212054161297777
4.9292,15.0,6.333333333333333,0.9886621315192744,1411.0,3.199546485260771,36.83,-119.75,1.094,1.9794472005669737,0.1561045470819907,3.163621342702066,2.8306359709436353,2.8306359709436353
4.1098,14.0,5.940279542566709,1.0533672172808133,2235.0,2.8398983481575604,36.83,-119.74,1.082,2.0917225950783,0.17732620320855616,3.1588605540605945,2.840070421662119,2.840070421662119
5.3272,3.0,6.982358402971216,1.0612813370473535,2878.0,2.6722376973073354,36.91,-119.77,1.742,2.6129256428075047,0.1519946808510638,3.2435320254315356,2.7860545579726255,2.7860545579726255
5.0941,3.0,6.998985801217039,1.137931034482759,5226.0,2.650101419878296,36.87,-119.75,1.437,2.6410256410256414,0.16258513258947982,3.198827910344665,2.8176053662640586,2.8176053662640586
3.9032,3.0,5.863329583802025,1.1929133858267718,4432.0,2.4926884139482564,36.85,-119.74,1.408,2.35221119133574,0.20345323741007196,3.176476034853722,2.8335137197479807,2.8335137197479807
2.4861,15.0,5.467924528301887,1.0452830188679243,649.0,2.449056603773585,36.94,-119.7,0.863,2.2326656394453,0.19116632160110417,3.2378542277255207,2.8438178563332785,2.8438178563332785
6.9405,17.0,7.166666666666667,1.0096153846153846,992.0,3.1794871794871793,36.88,-119.71,1.652,2.2540322580645165,0.14087656529516993,3.189012386303952,2.852402496142514,2.852402496142514
4.0,20.0,6.983333333333333,1.0958333333333334,786.0,3.275,36.86,-119.69,1.646,2.132315521628499,0.15692124105011934,3.1620562929840483,2.8776726707532303,2.8776726707532303
4.5398,20.0,7.005277044854881,1.1398416886543536,1081.0,2.8522427440633247,36.85,-119.69,1.431,2.456059204440333,0.16271186440677968,3.153173005085517,2.8808505688424773,2.8808505688424773
5.308,15.0,6.147668393782383,0.9430051813471504,1280.0,3.316062176165803,36.89,-119.67,1.675,1.85390625,0.15339233038348085,3.179701243827797,2.887369044649472,2.887369044649472
2.5904,23.0,4.6596306068601585,0.9973614775725592,1885.0,2.4868073878627968,36.83,-119.7,0.714,1.873740053050398,0.21404303510758774,3.140063693621521,2.8778464170278446,2.8778464170278446
2.3173,25.0,4.9152892561983474,1.115702479338843,1482.0,3.06198347107438,36.82,-119.7,0.682,1.605263157894737,0.22698612862547288,3.1312138221462997,2.881128251223815,2.881128251223815
2.7159,32.0,5.33130081300813,1.0731707317073171,1570.0,3.1910569105691056,36.81,-119.7,0.68,1.6707006369426751,0.20129622569576822,3.1223708940483115,2.8844410203711908,2.8844410203711908
1.8061,5.0,3.0027624309392267,0.9337016574585636,623.0,1.7209944751381216,36.83,-119.71,1.134,1.7447833065810594,0.3109475620975161,3.1447257432087783,2.8683967647450817,2.8683967647450817
3.5078,15.0,6.254587155963303,1.146788990825688,1228.0,2.81651376146789,36.83,-119.71,1.09,2.220684039087948,0.18335166850018336,3.1447257432087783,2.8683967647450817,2.8683967647450817
5.3478,8.0,6.210344827586207,0.943103448275862,1959.0,3.377586206896552,36.83,-119.73,1.388,1.8386932108218477,0.1518600777345919,3.1541242841714454,2.849508729588312,2.849508729588312
5.0828,14.0,6.7910750507099396,0.995943204868154,1584.0,3.212981744421907,36.83,-119.73,1.114,2.1136363636363638,0.14665471923536436,3.1541242841714454,2.849508729588312,2.849508729588312
2.3381,12.0,3.7879858657243815,1.0035335689045937,1320.0,2.3321554770318023,36.82,-119.71,1.125,1.624242424242424,0.2649253731343284,3.135889028648816,2.871689398246274,2.871689398246274
1.6618,19.0,4.564,1.1,1034.0,2.068,36.81,-119.71,0.697,2.206963249516441,0.24101665205959685,3.1270593214712163,2.8750130434486807,2.8750130434486807
1.7969,19.0,4.655367231638418,1.03954802259887,557.0,1.573446327683616,36.81,-119.71,0.728,2.958707360861759,0.22330097087378642,3.1270593214712163,2.8750130434486807,2.8750130434486807
2.9453,28.0,5.343042071197411,0.9870550161812298,780.0,2.5242718446601944,36.81,-119.72,0.722,2.1166666666666667,0.18473652331920049,3.1317726609701477,2.8655889447022957,2.8655889447022957
2.7778,19.0,4.616847826086956,0.967391304347826,994.0,2.7010869565217392,36.81,-119.73,0.797,1.709255533199195,0.20953502060035317,3.136510800236475,2.8561687625208685,2.8561687625208685
1.9483,16.0,4.21669341894061,0.9839486356340288,1054.0,1.6918138041733548,36.82,-119.72,1.125,2.4924098671726753,0.23334602207841645,3.140589116710435,2.862254356272346,2.862254356272346
2.2639,15.0,3.845528455284553,0.9715447154471544,550.0,2.2357723577235773,36.82,-119.72,0.525,1.72,0.2526427061310782,3.140589116710435,2.862254356272346,2.862254356272346
3.9943,7.0,5.732044198895028,0.9751381215469612,1040.0,2.8729281767955803,36.83,-119.69,1.002,1.9951923076923075,0.17012048192771081,3.1354266057428317,2.8872997766079003,2.8872997766079003
4.9327,8.0,6.083870967741936,1.219354838709677,475.0,3.064516129032258,36.83,-119.69,0.895,1.9852631578947368,0.20042417815482497,3.1354266057428317,2.8872997766079003,2.8872997766079003
1.4913,32.0,4.901785714285714,1.0089285714285714,726.0,3.2410714285714284,36.83,-119.69,0.546,1.512396694214876,0.2058287795992714,3.1354266057428317,2.8872997766079003,2.8872997766079003
3.1814,28.0,5.677811550151976,1.0638297872340423,898.0,2.729483282674772,36.83,-119.69,0.789,2.0801781737193763,0.18736616702355455,3.1354266057428317,2.8872997766079003,2.8872997766079003
4.4356,3.0,5.9676470588235295,0.9882352941176472,1003.0,2.95,36.83,-119.67,1.113,2.0229312063808575,0.1655988171513061,3.12622775881733,2.906217472936258,2.906217472936258
5.0864,4.0,6.964285714285714,1.0844155844155845,1024.0,3.324675324675325,36.83,-119.67,1.137,2.0947265625,0.15571095571095572,3.12622775881733,2.906217472936258,2.906217472936258
6.1133,11.0,7.241887905604719,1.0147492625368733,1110.0,3.274336283185841,36.83,-119.68,1.2,2.2117117117117115,0.14012219959266806,3.130814590486003,2.89675680718972,2.89675680718972
4.5577,2.0,7.54093567251462,1.0994152046783623,1133.0,3.3128654970760234,36.82,-119.67,1.233,2.2762577228596648,0.1457929430011632,3.1173386084928336,2.909467305195232,2.909467305195232
4.9432,4.0,6.341708542713568,1.085427135678392,622.0,3.1256281407035176,36.81,-119.67,1.144,2.0289389067524115,0.17115689381933438,3.1084562084739185,2.912747843531946,2.912747843531946
5.0253,13.0,5.951724137931034,0.9494252873563218,1356.0,3.117241379310345,36.81,-119.68,1.062,1.90929203539823,0.15952105059868676,3.1130692250574934,2.903308457604871,2.903308457604871
1.8021,17.0,4.940104166666667,1.1276041666666667,1207.0,3.1432291666666665,36.82,-119.69,0.559,1.571665285832643,0.2282551396942541,3.126563608820397,2.89057087787171,2.89057087787171
4.81,15.0,6.54059405940594,1.013861386138614,1687.0,3.3405940594059405,36.82,-119.69,0.936,1.957913455838767,0.1550105964274902,3.126563608820397,2.89057087787171,2.89057087787171
3.9792,16.0,5.838074398249453,0.9934354485776804,1536.0,3.361050328227571,36.81,-119.68,0.889,1.7369791666666667,0.17016491754122937,3.1130692250574934,2.903308457604871,2.903308457604871
2.5446,13.0,4.118918918918919,0.9891891891891892,994.0,2.6864864864864866,36.81,-119.69,0.938,1.533199195171026,0.24015748031496065,3.117707491090214,2.893872837565608,2.893872837565608
4.4934,15.0,5.772455089820359,0.9900199600798404,1634.0,3.2614770459081837,36.81,-119.69,0.88,1.7698898408812729,0.17150760719225452,3.117707491090214,2.893872837565608,2.893872837565608
4.2066,7.0,5.732931726907631,1.0401606425702812,1748.0,3.5100401606425704,36.8,-119.68,0.884,1.6332951945080092,0.18143607705779335,3.1042068230064883,2.9066303514550973,2.9066303514550973
3.2813,31.0,6.162679425837321,1.0956937799043065,1306.0,3.124401913875598,36.8,-119.69,0.687,1.9724349157733538,0.17779503105590067,3.108858311341964,2.8972055501810767,2.8972055501810767
6.011,9.0,7.831223628691983,1.0717299578059072,1632.0,3.4430379746835444,36.8,-119.67,1.631,2.2745098039215685,0.13685344827586207,3.099580616793185,2.916058984314277,2.916058984314277
3.7697,13.0,5.528662420382165,0.9968152866242038,993.0,3.162420382165605,36.79,-119.69,0.836,1.7482376636455186,0.18029953917050692,3.1000161289903025,2.9005689097140976,2.9005689097140976
3.5417,16.0,5.311643835616438,0.928082191780822,1010.0,3.458904109589041,36.79,-119.68,0.713,1.5356435643564357,0.17472598323662153,3.095351353239248,2.909982817818686,2.909982817818686
2.7404,15.0,5.952830188679245,1.0636792452830188,1207.0,2.8466981132075473,36.79,-119.69,0.763,2.0911350455675226,0.17868462757527734,3.1000161289903025,2.9005689097140976,2.9005689097140976
2.6875,22.0,5.889688249400479,1.1894484412470023,1720.0,4.124700239808154,36.77,-119.69,0.606,1.4279069767441859,0.20195439739413681,3.0823529973057986,2.9073871431235334,2.9073871431235334
4.0993,5.0,5.4324324324324325,0.9896049896049895,1490.0,3.0977130977130978,36.79,-119.69,0.83,1.7536912751677851,0.1821660926138538,3.1000161289903025,2.9005689097140976,2.9005689097140976
6.0132,21.0,6.146341463414634,0.8878048780487805,583.0,2.84390243902439,36.77,-119.68,1.508,2.161234991423671,0.14444444444444443,3.077661449867426,2.9167790454540725,2.9167790454540725
4.9904,15.0,6.9077809798270895,1.0172910662824208,1258.0,3.6253602305475505,36.85,-119.64,1.573,1.9054054054054055,0.14726741760534,3.1304951684997118,2.9282759432813035,2.9282759432813035
5.6739,14.0,7.896272285251215,1.0632090761750406,2085.0,3.379254457050243,36.82,-119.64,1.738,2.3366906474820146,0.13464696223316913,3.1036913506339565,2.9378393421016082,2.9378393421016082
4.526,19.0,7.042780748663102,1.0106951871657754,517.0,2.764705882352941,36.79,-119.63,1.487,2.5473887814313345,0.14350797266514806,3.072409477917944,2.9571100757327318,2.9571100757327318
4.925,22.0,6.730831973898858,1.00163132137031,1795.0,2.9282218597063623,36.76,-119.63,1.547,2.2986072423398327,0.14881240911294233,3.0456854729272367,2.967187220247493,2.967187220247493
3.0833,42.0,6.027027027027027,0.9684684684684683,617.0,2.779279279279279,36.7,-119.63,1.333,2.168557536466775,0.16068759342301941,2.992423766781709,2.9881432361920064,2.9881432361920064
4.5625,20.0,6.202197802197802,1.0527472527472528,1372.0,3.0153846153846153,36.78,-119.53,1.369,2.056851311953353,0.16973777462792347,3.0194370336206777,3.054864972466051,3.0194370336206777
5.4895,13.0,7.926356589147287,1.1149870801033592,2473.0,3.195090439276486,36.83,-119.58,1.567,2.480792559644157,0.1406682966585167,3.0860978597575315,2.9915213520882693,2.9915213520882693
4.0227,19.0,5.950184501845018,1.011070110701107,1760.0,3.2472324723247232,36.77,-119.58,1.265,1.8323863636363635,0.16992248062015505,3.032160945596398,3.0109134826494133,3.0109134826494133
4.5375,18.0,6.757894736842105,1.0157894736842106,621.0,3.268421052631579,36.72,-119.59,1.306,2.0676328502415457,0.1503115264797508,2.9918890353754817,3.0185095659944494,2.9918890353754817
4.5938,20.0,5.136792452830188,0.981132075471698,531.0,2.5047169811320753,36.74,-119.5,1.069,2.0508474576271185,0.19100091827364554,2.9704713430699914,3.09633654501574,2.9704713430699914
3.6161,11.0,5.640449438202247,1.0337078651685394,1248.0,2.804494382022472,36.72,-119.57,0.995,2.011217948717949,0.18326693227091634,2.9829180344085895,3.0372685096974976,2.9829180344085895
2.5741,29.0,4.932160804020101,0.984924623115578,1208.0,3.0351758793969847,36.71,-119.56,0.73,1.6250000000000002,0.19969434538970965,2.9695117443781966,3.050114751939671,2.9695117443781966
2.181,37.0,4.6773255813953485,1.087209302325581,1173.0,3.4098837209302326,36.71,-119.56,0.599,1.3716965046888319,0.23244251087632065,2.9695117443781966,3.050114751939671,2.9695117443781966
2.6458,10.0,4.360526315789474,0.9447368421052632,958.0,2.521052631578947,36.71,-119.57,0.848,1.7296450939457206,0.21665660832830416,2.973970410074723,3.0407400415030637,2.973970410074723
2.6823,34.0,5.2195845697329375,1.0504451038575668,899.0,2.6676557863501484,36.7,-119.57,0.729,1.9566184649610678,0.20125071063104039,2.965029510814357,3.0442404635639493,2.965029510814357
2.1182,40.0,3.7936507936507935,1.034920634920635,1135.0,3.6031746031746033,36.7,-119.56,0.589,1.052863436123348,0.2728033472803348,2.960557379953993,3.0536044275577012,2.960557379953993
2.3687,31.0,4.815561959654179,1.0720461095100864,1371.0,3.951008645533141,36.7,-119.55,0.639,1.2188183807439827,0.22262118491921,2.956112311804143,3.0629724125430884,2.956112311804143
3.1442,30.0,5.780487804878049,1.0048780487804878,1248.0,3.0439024390243903,36.7,-119.57,0.723,1.8990384615384615,0.1738396624472574,2.965029510814357,3.0442404635639493,2.965029510814357
3.7261,7.0,5.717532467532467,1.0032467532467533,974.0,3.1623376623376624,36.7,-119.57,0.839,1.8080082135523612,0.17546848381601365,2.965029510814357,3.0442404635639493,2.965029510814357
1.9766,42.0,4.586666666666667,0.9555555555555556,812.0,3.608888888888889,36.69,-119.58,0.581,1.270935960591133,0.20833333333333334,2.960608045655489,3.038420642373276,2.960608045655489
1.7132,21.0,3.820197044334975,1.041871921182266,1519.0,3.7413793103448274,36.69,-119.55,0.559,1.021066491112574,0.27272727272727276,2.9471511668049892,3.0664800667866796,2.9471511668049892
2.2448,20.0,5.084033613445378,1.050420168067227,1665.0,4.663865546218488,36.7,-119.54,0.589,1.09009009009009,0.20661157024793392,2.9516944286290983,3.0723443817384752,2.9516944286290983
1.9076,32.0,3.7895752895752897,0.9806949806949808,2052.0,3.9613899613899615,36.71,-119.55,0.558,0.9566276803118908,0.25878757004584824,2.9650801000984823,3.059493422120733,2.9650801000984823
2.1515,6.0,5.440366972477064,1.073394495412844,1135.0,5.206422018348624,36.72,-119.55,0.639,1.0449339207048458,0.1973018549747049,2.9740544715926127,3.0560431934120365,2.9740544715926127
2.59,21.0,5.840764331210191,1.0222929936305734,1120.0,3.56687898089172,36.71,-119.52,0.693,1.6375,0.17502726281352238,2.951948509036027,3.0876528302255806,2.951948509036027
3.2917,19.0,6.182656826568266,1.0867158671586716,1578.0,2.911439114391144,36.69,-119.47,1.601,2.123574144486692,0.17576842733512385,2.912473175842142,3.141480542674111,2.912473175842142
3.4044,18.0,6.171232876712328,1.1369863013698631,945.0,3.2363013698630136,36.68,-119.41,1.153,1.9068783068783068,0.1842397336293008,2.878506557227205,3.2012809936024107,2.878506557227205
3.625,25.0,5.887788778877888,1.0297029702970295,904.0,2.9834983498349836,36.63,-119.43,1.076,1.9734513274336283,0.17488789237668156,2.8412145290350845,3.1999531246566675,2.8412145290350845
2.3618,38.0,5.074866310160428,1.0160427807486632,578.0,3.090909090909091,36.64,-119.39,0.8,1.6418685121107268,0.20021074815595363,2.833831328784413,3.233852192045891,2.833831328784413
3.5074,37.0,5.124137931034483,1.0206896551724138,977.0,3.3689655172413793,36.59,-119.4,0.938,1.5209825997952917,0.19919246298788695,2.792346683347191,3.242344830520032,2.792346683347191
2.3359,24.0,4.994082840236686,1.0946745562130178,1564.0,3.084812623274162,37.1,-119.49,0.924,1.6189258312020458,0.21919431279620855,3.296209944769906,3.005628054167721,3.005628054167721
